decade,airplane_damage,month,make,model,nature,accident_country,phase,total_occupants,total_fatalities,total_survivors
1930,Damaged beyond repair,4,Junkers,Ju-52/3mge,International Scheduled Passenger,Belgium,Approach ,11,11,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mge,International Scheduled Passenger,France,En route ,10,10,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mge,International Scheduled Passenger,Peru,En route ,7,7,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mge,Military,Spain,Unknown ,0,0,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mge,Unknown,China,Landing ,0,0,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mge,Unknown,Spain,Unknown ,0,0,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mho,Unknown,Germany,Unknown ,0,0,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mlu,Domestic Scheduled Passenger,Italy,En route ,19,19,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mlu,International Scheduled Passenger,Germany,En route ,17,4,13
1930,Damaged beyond repair,4,Junkers,Ju-52/3msa1,Domestic Scheduled Passenger,South Africa,Takeoff ,1,1,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mte,International Scheduled Passenger,Austria,Unknown ,8,0,8
1930,Damaged beyond repair,4,Junkers,Ju-52/3mte,International Scheduled Passenger,Germany,Approach ,6,6,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mte,International Scheduled Passenger,Myanmar,Landing ,0,0,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mte,International Scheduled Passenger,Switzerland,En route ,13,13,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mte,Passenger,Germany,Takeoff ,7,7,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mte,Passenger,Spain,En route ,7,7,0
1930,Damaged beyond repair,4,Junkers,Ju-52/3mW,Domestic Scheduled Passenger,Norway,En route ,7,7,0
1930,Damaged beyond repair,4,Junkers,Ju-90V1,Test,Germany,Maneuvering ,3,1,2
1930,Damaged beyond repair,4,Junkers,Ju-90V2,Test,Gambia,Takeoff ,15,12,3
1930,Damaged beyond repair,4,Junkers,PS-5 (G.24),Domestic Scheduled Passenger,Russia,En route ,0,0,0
1930,Damaged beyond repair,4,Junkers,PS-5 (G.24),Unknown,Russia,Unknown ,0,0,0
1930,Damaged beyond repair,4,Junkers,R-42 (G.24),Military,Chile,En route ,6,3,3
1930,Damaged beyond repair,4,Kalinin,K-7,Test,Ukraine,En route ,20,15,5
1930,Damaged beyond repair,4,Lior€÷-et-Olivier,H.242/1,Domestic Scheduled Passenger,France,Takeoff ,14,7,7
1930,Damaged beyond repair,4,Lior€÷-et-Olivier,H.242/1,International Scheduled Passenger,Mediterranean Sea,En route ,0,0,0
1930,Damaged beyond repair,4,Lisunov,Li-2V,Cargo,Canada,Takeoff ,2,2,0
1930,Damaged beyond repair,4,Lisunov,Li-2V,Domestic Scheduled Passenger,United States of America,En route ,10,10,0
1930,Damaged beyond repair,4,Lisunov,Li-2V,Domestic Scheduled Passenger,United States of America,Takeoff ,14,5,9
1930,Damaged beyond repair,4,Lisunov,Li-2V,Ferry/positioning,United States of America,En route ,9,9,0
1930,Damaged beyond repair,4,Lisunov,Li-2V,International Scheduled Passenger,France,En route ,12,0,12
1930,Damaged beyond repair,4,Lisunov,Li-2V,International Scheduled Passenger,Malta,En route ,11,5,6
1930,Damaged beyond repair,4,Lisunov,Li-2V,International Scheduled Passenger,Romania,Taxi ,0,0,0
1930,Damaged beyond repair,4,Lisunov,Li-2V,Int'l Non Scheduled Passenger,Romania,En route ,14,14,0
1930,Damaged beyond repair,4,Lisunov,Li-2V,Passenger,Australia,Takeoff ,4,4,0
1930,Damaged beyond repair,4,Lisunov,Li-2V,Test,United Kingdom,Unknown ,2,2,0
1930,Damaged beyond repair,4,Lisunov,Li-2V,Training,Netherlands,Takeoff ,4,4,0
1930,Damaged beyond repair,4,Lockheed,14-WG3 Super Electra,Domestic Scheduled Passenger,China,Taxi ,0,0,0
1930,Damaged beyond repair,4,Lockheed,14-WG3B Super Electra,Domestic Scheduled Passenger,Japan,Unknown ,0,0,0
1930,Damaged beyond repair,4,Macchi,C.94,Demonstration,Italy,Unknown ,15,15,0
1930,Damaged beyond repair,4,Potez,62,Domestic Scheduled Passenger,France,En route ,7,0,7
1930,Damaged beyond repair,4,Potez,62,International Scheduled Passenger,India,En route ,7,7,0
1930,Damaged beyond repair,4,Potez,62,Unknown,Germany,Approach ,4,4,0
1930,Damaged beyond repair,4,Potez,621,Domestic Scheduled Passenger,France,En route ,7,2,5
1930,Damaged beyond repair,4,Sabca,Savoia-Marchetti SM-73P,International Scheduled Passenger,Algeria,Approach ,12,12,0
1930,Damaged beyond repair,4,Sabca,Savoia-Marchetti SM-73P,International Scheduled Passenger,Germany,En route ,20,20,0
1930,Damaged beyond repair,4,Savoia-Marchetti,S-66,Domestic Scheduled Passenger,Mediterranean Sea,En route ,20,20,0
1930,Damaged beyond repair,4,Savoia-Marchetti,S-66,International Scheduled Passenger,Malta,Landing ,0,0,0
1930,Damaged beyond repair,4,Savoia-Marchetti,S-66,Unknown,Spain,Landing ,0,0,0
1930,Damaged beyond repair,4,Savoia-Marchetti,SM-73,International Scheduled Passenger,Germany,Approach ,17,17,0
1930,Damaged beyond repair,4,Savoia-Marchetti,SM-73,International Scheduled Passenger,United Kingdom,Approach ,11,11,0
1930,Damaged beyond repair,4,Savoia-Marchetti,SM-73P,International Scheduled Passenger,United Kingdom,Landing ,0,0,0
1930,Damaged beyond repair,4,Savoia-Marchetti,SM-75,International Scheduled Passenger,Austria,En route ,5,4,1
1930,Damaged beyond repair,4,Savoia-Marchetti,SM-75,Unknown,Italy,Unknown ,0,0,0
1930,Damaged beyond repair,4,Short,S.17 Kent,International Scheduled Passenger,Italy,Standing ,2,0,2
1930,Damaged beyond repair,4,Short,S.17 Kent,Passenger,Greece,Landing ,11,2,9
1930,Damaged beyond repair,4,Short,S.23 Empire Flying Boat,International Scheduled Passenger,Atlantic Ocean,En route ,13,3,10
1930,Damaged beyond repair,4,Short,S.23 Empire Flying Boat,International Scheduled Passenger,Italy,Takeoff ,2,2,0
1930,Damaged beyond repair,4,Short,S.23 Empire Flying Boat,International Scheduled Passenger,Mozambique,Approach ,6,2,4
1930,Damaged beyond repair,4,Short,S.23 Empire Flying Boat,Passenger,Greece,Landing ,14,2,12
1930,Damaged beyond repair,4,Short,S.23 Empire Flying Boat,Passenger,India,Landing ,8,0,8
1930,Damaged beyond repair,4,Short,S.23 Empire Flying Boat,Unknown,France,En route ,6,5,1
1930,Damaged beyond repair,4,Short,S.23 Empire Flying Boat,Unknown,Indonesia,Taxi ,0,0,0
1930,Damaged beyond repair,4,Short,S.23 Empire Flying Boat,Unknown,Iraq,Approach ,4,4,0
1930,Damaged beyond repair,4,Short,S.30 Empire Flying Boat,-,Atlantic Ocean,Standing ,0,0,0
1930,Damaged beyond repair,4,Short,S.8 Calcutta,International Scheduled Passenger,Egypt,En route ,13,12,1
1930,Damaged beyond repair,4,Short,S.8 Calcutta,Unknown,Greece,Unknown ,0,0,0
1930,Damaged beyond repair,4,Short,Sunderland GR.3,Military,Singapore,Initial climb ,8,4,4
1930,Damaged beyond repair,4,Short,Sunderland GR.3,Military,United Kingdom,Landing ,2,2,0
1930,Damaged beyond repair,4,Sikorsky,S-42,International Scheduled Passenger,Trinidad and Tobago,Takeoff ,25,3,22
1930,Damaged beyond repair,4,Sikorsky,S-42B,Cargo,Pacific Ocean,En route ,7,7,0
1930,Damaged beyond repair,4,Sikorsky,S-43,Military,Chile,Unknown ,9,9,0
1930,Damaged beyond repair,4,Sikorsky,S-43B,International Scheduled Passenger,Brazil,Approach ,16,14,2
1930,Damaged beyond repair,4,Sikorsky,S-43B,International Scheduled Passenger,Jamaica,Approach ,18,0,18
1930,Damaged beyond repair,4,Sikorsky,S-43W,International Scheduled Passenger,China,Landing ,11,3,8
1930,Damaged beyond repair,4,Tupolev,ANT-20 Maxim Gorky,Demonstration,Russia,Maneuvering ,35,35,0
1930,Damaged beyond repair,4,WM,Fokker F.VIIIb,Domestic Non Scheduled Passenger,Hungary,Initial climb ,12,12,0
1930,Damaged beyond repair,4,WM,Fokker F.VIIIb,Unknown,Hungary,Unknown ,0,0,0
1930,Destroyed,4,Armstrong,Whitworth Argosy II,International Scheduled Passenger,Belgium,En route ,15,15,0
1930,Destroyed,4,Dewoitine,D.332,Domestic Scheduled Passenger,France,En route ,10,10,0
1930,Destroyed,4,Douglas,DC-2-115A,Int'l Non Scheduled Passenger,Iraq,En route ,7,7,0
1930,Destroyed,4,Douglas,DC-3-194B,Ferry/positioning,United States of America,En route ,8,8,0
1930,Destroyed,4,Douglas,DC-3A-197,Domestic Scheduled Passenger,United States of America,En route ,19,19,0
1930,Destroyed,4,Farman,F.63bis Goliath,Cargo,Netherlands,En route ,3,1,2
1930,Destroyed,4,Farman,F.63bis Goliath,International Scheduled Passenger,United Kingdom,Landing ,6,2,4
1930,Destroyed,4,Fokker,F.XXII,International Scheduled Passenger,Netherlands,Initial climb ,20,6,14
1930,Destroyed,4,Ford,5-AT-B Tri-Motor,Domestic Scheduled Passenger,Colombia,Takeoff ,13,10,3
1930,Destroyed,4,Ford,5-AT-D Tri-Motor,Domestic Scheduled Passenger,Colombia,Taxi ,7,7,0
1930,Destroyed,4,Sikorsky,S-43B,International Scheduled Passenger,Panama,Approach ,14,14,0
1930,Minor,4,Douglas,DC-2-118B,Domestic Scheduled Passenger,China,Takeoff ,0,0,0
1930,Minor,4,Junkers,Ju-52/3mge,Military,Argentina,Takeoff ,0,0,0
1930,Missing,4,Dornier,Do 128-6 Turbo Skyservant,Passenger,Mediterranean Sea,En route ,6,6,0
1930,Missing,4,Martin,M-130,International Scheduled Passenger,Pacific Ocean,En route ,15,15,0
1930,None,4,Ford,Tri-Motor,Unknown,Peru,Standing ,0,0,0
1930,Substantial,4,Douglas,DC-2-115E,Training,Netherlands,Maneuvering ,4,0,4
1930,Substantial,4,Douglas,DC-2-210,Domestic Scheduled Passenger,Australia,Landing ,0,0,0
1930,Substantial,4,Douglas,DC-2-221,Domestic Scheduled Passenger,China,En route ,17,14,3
1930,Substantial,4,Ford,6-AT-AS Tri-Motor,Cargo,Canada,Standing ,0,0,0
1930,Substantial,4,Junkers,G.24ko,International Scheduled Passenger,France,En route ,6,0,6
1930,Substantial,4,Junkers,Ju-52/3mce,Unknown,Germany,Unknown ,0,0,0
1930,Substantial,4,Sikorsky,S-42A,International Scheduled Passenger,Puerto Rico,Landing ,30,0,30
1930,Unknown,4,Douglas,DC-3,Unknown,Japan,Unknown ,0,0,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Cargo,Algeria,Unknown ,3,3,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Cargo,France,En route ,6,3,3
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Cargo,France,Initial climb ,5,4,1
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Cargo,France,Unknown ,6,6,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Cargo,Spain,Unknown ,0,0,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Domestic Scheduled Passenger,Cameroon,En route ,13,13,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),International Scheduled Passenger,Morocco,Unknown ,16,16,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Int'l Non Scheduled Passenger,Egypt,Unknown ,24,1,23
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Passenger,France,Landing ,19,1,18
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Unknown,Algeria,Unknown ,0,0,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Unknown,France,Unknown ,0,0,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Unknown,Madagascar,Takeoff ,0,0,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Unknown,Morocco,Landing ,0,0,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Unknown,Morocco,Unknown ,1,1,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Unknown,Niger,Unknown ,0,0,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Unknown,Senegal,Unknown ,0,0,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Unknown,Sierra Leone,Unknown ,0,0,0
1940,Damaged beyond repair,4,Amiot,AAC.1 (Junkers Ju-52),Unknown,Vietnam,Approach ,3,3,0
1940,Damaged beyond repair,4,Armstrong,Whitworth AW.27 Ensign,-,United Kingdom,Standing ,0,0,0
1940,Damaged beyond repair,4,Armstrong,Whitworth AW.27 Ensign,Ferry/positioning,United Kingdom,Landing ,0,0,0
1940,Damaged beyond repair,4,Armstrong,Whitworth AW.27 Ensign,International Scheduled Passenger,France,Approach ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,International Scheduled Passenger,Iran,Approach ,18,6,12
1940,Damaged beyond repair,4,Avro,685 York C.1,Int'l Non Scheduled Passenger,United Kingdom,Landing ,24,0,24
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,Egypt,En route ,6,6,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,Germany,Landing ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,Germany,Takeoff ,5,5,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,India,Landing ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,India,Takeoff ,15,3,12
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,Indian Ocean,En route ,21,21,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,Iraq,Standing ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,Malta,Approach ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,Malta,Landing ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,Pakistan,Landing ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,Sri Lanka,Initial climb ,15,11,4
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,Sri Lanka,Landing ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,Sri Lanka,Taxi ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,United Kingdom,Approach ,6,6,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,United Kingdom,Landing ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,United Kingdom,Standing ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,United Kingdom,Takeoff ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Military,United Kingdom,Unknown ,0,0,0
1940,Damaged beyond repair,4,Avro,685 York C.1,Unknown,Germany,En route ,3,0,3
1940,Damaged beyond repair,4,Avro,685 York I,Cargo,Germany,Approach ,3,3,0
1940,Damaged beyond repair,4,Avro,685 York I,Domestic Scheduled Passenger,Brazil,Approach ,21,21,0
1940,Damaged beyond repair,4,Avro,685 York I,International Scheduled Passenger,Brazil,Unknown ,15,3,12
1940,Damaged beyond repair,4,Avro,685 York I,International Scheduled Passenger,Gambia,Initial climb ,24,24,0
1940,Damaged beyond repair,4,Avro,685 York I,International Scheduled Passenger,Libya,Takeoff ,15,0,15
1940,Damaged beyond repair,4,Avro,685 York I,International Scheduled Passenger,Senegal,Landing ,15,6,9
1940,Damaged beyond repair,4,Avro,685 York I,Test,Argentina,Landing ,6,2,4
1940,Damaged beyond repair,4,Avro,688 Super Trader,Test,United Kingdom,Initial climb ,6,4,2
1940,Damaged beyond repair,4,Avro,689 Tudor 5,-,United Kingdom,Standing ,0,0,0
1940,Damaged beyond repair,4,Avro,689 Tudor 5,International Scheduled Passenger,Brazil,Landing ,18,5,13
1940,Damaged beyond repair,4,Avro,689 Tudor 5,Unknown,Libya,Unknown ,0,0,0
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,Cargo,Germany,Landing ,3,0,3
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,Cargo,Iraq,Landing ,4,0,4
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,Cargo,United Kingdom,Takeoff ,3,0,3
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,Ferry/positioning,United Kingdom,Approach ,8,7,1
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,International Scheduled Passenger,Argentina,En route ,11,11,0
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,International Scheduled Passenger,Bermuda,Approach ,20,0,20
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,International Scheduled Passenger,Bermuda,En route ,16,0,16
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,International Scheduled Passenger,Gambia,Landing ,6,0,6
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,International Scheduled Passenger,Senegal,Takeoff ,13,0,13
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,International Scheduled Passenger,Singapore,Landing ,18,0,18
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,Training,France,En route ,9,8,1
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,Unknown,Australia,Landing ,0,0,0
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,Unknown,Pakistan,Landing ,0,0,0
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,Unknown,United Kingdom,Landing ,0,0,0
1940,Damaged beyond repair,4,Avro,691 Lancastrian 1,Unknown,United Kingdom,Takeoff ,4,0,4
1940,Damaged beyond repair,4,Avro,691 Lancastrian C.2,Cargo,Germany,Unknown ,4,0,4
1940,Damaged beyond repair,4,Avro,691 Lancastrian C.2,Cargo,Pakistan,Approach ,4,4,0
1940,Damaged beyond repair,4,Avro,691 Lancastrian C.2,Military,Unknown country,En route ,0,0,0
1940,Damaged beyond repair,4,Beechcraft,300LW Super King Air,Test,United States of America,Takeoff ,4,1,3
1940,Damaged beyond repair,4,Bloch,220,Cargo,France,En route ,3,3,0
1940,Damaged beyond repair,4,Bloch,220,Domestic Scheduled Passenger,France,Initial climb ,17,15,2
1940,Damaged beyond repair,4,Bloch,220,Domestic Scheduled Passenger,Pacific Ocean,En route ,23,0,23
1940,Damaged beyond repair,4,Bloch,220,International Scheduled Passenger,Portugal,Approach ,39,24,15
1940,Damaged beyond repair,4,Bloch,220,Int'l Non Scheduled Passenger,Atlantic Ocean,En route ,69,0,69
1940,Damaged beyond repair,4,Boeing-Canada,PB2B-1 Canso A,Military,Australia,Approach ,9,7,2
1940,Damaged beyond repair,4,Boeing-Canada,PB2B-1 Canso A,Military,Australia,Standing ,0,0,0
1940,Damaged beyond repair,4,Boeing-Canada,PB2B-1 Canso A,Military,Australia,Takeoff ,0,0,0
1940,Damaged beyond repair,4,Boeing-Canada,PB2B-1 Canso A,Military,Australia,Unknown ,0,0,0
1940,Damaged beyond repair,4,Boeing-Canada,PB2B-1 Canso A,Military,Indonesia,Unknown ,0,0,0
1940,Damaged beyond repair,4,Boeing-Canada,PB2B-1 Canso A,Military,Norway,En route ,15,13,2
1940,Damaged beyond repair,4,Boeing-Canada,PB2B-1 Canso A,Military,Pacific Ocean,Landing ,9,6,3
1940,Damaged beyond repair,4,Boeing-Canada,PB2B-1 Canso A,Military,Philippines,Unknown ,0,0,0
1940,Damaged beyond repair,4,Boeing-Canada,PB2B-1 Canso A,Military,United States of America,Takeoff ,0,0,0
1940,Damaged beyond repair,4,Boeing-Canada,PB2B-1 Canso A,Survey/research,Indonesia,Landing ,11,6,5
1940,Damaged beyond repair,4,Boeing-Canada,PB2B-1 Canso A (PBY-5A),Domestic Non Scheduled Passenger,Indonesia,Takeoff ,13,0,13
1940,Damaged beyond repair,4,Breguet,SP-13A Atlantic,Demonstration,Papua New Guinea,Landing ,5,0,5
1940,Damaged beyond repair,4,Breguet,SP-13A Atlantic,Domestic Non Scheduled Passenger,Ecuador,Unknown ,34,34,0
1940,Damaged beyond repair,4,Breguet,SP-13A Atlantic,Domestic Non Scheduled Passenger,Italy,En route ,25,21,4
1940,Damaged beyond repair,4,Breguet,SP-13A Atlantic,International Scheduled Passenger,Spain,En route ,43,41,2
1940,Damaged beyond repair,4,Breguet,SP-13A Atlantic,Military,Argentina,Unknown ,5,5,0
1940,Damaged beyond repair,4,Bristol,170 Freighter 21E,Cargo,Spain,En route ,3,3,0
1940,Damaged beyond repair,4,Bristol,170 Freighter 21E,Delivery,Atlantic Ocean,En route ,5,0,5
1940,Damaged beyond repair,4,Bristol,170 Freighter 21E,Delivery,Mediterranean Sea,Unknown ,5,5,0
1940,Damaged beyond repair,4,Bristol,170 Freighter 21E,Unknown,Spain,Landing ,0,0,0
1940,Damaged beyond repair,4,Bristol,170 Freighter 31,Test,United Kingdom,Maneuvering ,7,7,0
1940,Damaged beyond repair,4,Budd,RB-1 Conestoga,Cargo,United States of America,Landing ,8,0,8
1940,Damaged beyond repair,4,Budd,RB-1 Conestoga,Test,United States of America,Unknown ,8,1,7
1940,Damaged beyond repair,4,Budd,RB-1 Conestoga,Unknown,Ecuador,Unknown ,0,0,0
1940,Damaged beyond repair,4,Canadair,DC-4M1 North Star,Domestic Scheduled Passenger,Canada,Landing ,17,0,17
1940,Damaged beyond repair,4,Canadian,Vickers PBV-1A Canso,Military,Atlantic Ocean,En route ,0,0,0
1940,Damaged beyond repair,4,Canadian,Vickers PBV-1A Canso,Military,Canada,En route ,30,30,0
1940,Damaged beyond repair,4,Canadian,Vickers PBV-1A Canso,Military,Canada,Initial climb ,12,0,12
1940,Damaged beyond repair,4,Canadian,Vickers PBV-1A Canso,Military,Canada,Landing ,0,0,0
1940,Damaged beyond repair,4,Canadian,Vickers PBV-1A Canso,Military,Canada,Takeoff ,0,0,0
1940,Damaged beyond repair,4,Canadian,Vickers PBV-1A Canso,Military,Iceland,En route ,0,0,0
1940,Damaged beyond repair,4,Canadian,Vickers PBV-1A Canso,Military,Iceland,Unknown ,0,0,0
1940,Damaged beyond repair,4,Canadian,Vickers PBV-1A Canso,Military,United Kingdom,Unknown ,8,7,1
1940,Damaged beyond repair,4,Canadian,Vickers PBV-1A Canso,Military,Unknown country,Unknown ,0,0,0
1940,Damaged beyond repair,4,Consolidated,16 Commodore,-,Argentina,Standing ,0,0,0
1940,Damaged beyond repair,4,Consolidated,16 Commodore,Ferry/positioning,Canada,Standing ,0,0,0
